id,avibase id,rank,common_name,order,family,subfamily,genus,Species_Avonet,Species_BirdTree,Species_BirdLife,Species,annotation,status_hawaiian,status_introduced,status_nonbreeding,status_misplaced,Species_Iridescence,Body_Feathers,Body_Male,Body_Female,Flight_Feathers,Flight_Male,Flight_Female,NonFlight_Feathers,NonFlight_Male,NonFlight_Female,Dorsal_Feathers,Dorsal_Male,Dorsal_Female,Breeding_Plumage,Male_Iridescence,Male_Plumage,Male_Hue,Male_Head,Male_Neck_Throat,Male_Breast_Underparts,Male_Back_Upperparts,Male_Wings,Male_Rump,Male_Tail,Male_Text,Male_ID,Female_Iridescence,Female_Plumage,Female_Hue,Female_Head,Female_Neck_Throat,Female_Breast_Underparts,Female_Back_Upperparts,Female_Wings,Female_Rump,Female_Tail,Female_Text,Female_ID,Notes,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
12811,15EE0D3685082E13,species,Eurasian Wigeon,Anseriformes,Anatidae,Anatinae,Mareca,Mareca penelope,Anas penelope,Mareca penelope,Mareca penelope,Monotypic. Formerly placed in the genus Anas.,,,N,,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,green,1,0,0,0,1,0,0,"""Male has chestnut head and neckphoto , with yellowish crownphoto , sometimes has metallic dark green spot behind eyesphoto and on throat, pinkish-grey breastphoto , grey-vermiculated upperparts and sides, white lower breast and belly, contrasting with black surround to white-grey tail, white upperwing-coverts, elongated grey scapularsphoto , dark green speculumphoto edged black, grey-brown primaries and dusky grey axillaries (but note that both sexes can be much paler over both this tract and underwing-coverts  ) (2); blue-grey bill with black tip, slate-grey legs and feet, and brown eyes; has female-like eclipse plumagevideo , which is rich reddish chestnut, with darker upperparts than adult female, rufous flanks and contrasting white forewing.""",text,0,,,0,0,0,0,0,0,0,-,-,,38.5,26.5,15.5,12.4,35.5,250.6,143,107.2,57.2,89.7,770.03,Dunning,NA,NO,NA,NA,Wetland,3,3,Herbivore,Omnivore,Terrestrial,48.94,74.55,61.69,93.37,16342850.08
12821,D201EB7230F20770,species,American Wigeon,Anseriformes,Anatidae,Anatinae,Mareca,Mareca americana,Mareca americana,Mareca americana,Mareca americana,Monotypic. Formerly placed in the genus Anas.,,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,Definitive Basic,green,0,0,0,0,1,0,0,"""American Wigeon are typically quick to flush and produce a distinct, high-pitched, three-note call that is reminiscent of a squeaky toy, and they have a fast, erratic flight pattern that reveals a bold white wing patch and brilliant green speculum on drakes."" ""Adult male (Alternate plumage): forehead and crown white; broad dark green patch surrounding eye passing to nape; rest of head and upper neck buffy white heavily speckled with black; breast, sides, and flanks pinkish brown contrasting with white belly and sides of rump; scapulars and back pinkish brown, finely vermiculated with black; undertail-coverts black, uppertail-coverts grayish, finely barred blackish; upperwing coverts white forming large white patch on open wing, speculum dark iridescent green bordered by black. Bill bluish gray with black tip."" DEFINITIVE BASIC"" primaries and primary coverts grayish-brown with grayer inner webs and indistinct dusky tips, broader, glossier, and more truncate than juvenile feathers; outer secondaries (wing speculum) velvety black, tipped white, the proximal third of each feather with green iridescence forming iridescent green bar;""",text,1,definitive basic ,green,0,0,0,0,1,0,0,"DEFINITIVE BASIC ""outer secondaries (wing speculum) black, tipped white, the outer 4–5 feathers (s1–s5) with dull green iridescence, brightening distally;""",text,,44.9,26.9,16,12.3,34.6,253.2,135.4,116.6,53.7,93.8,754.61,Dunning,NA,NO,NA,NA,Wetland,3,3,Herbivore,Omnivore,Terrestrial,35.79,70.64,55.41,-116.72,8979266.49
40,3F444E5A03214FAD,species,Laysan Duck,Anseriformes,Anatidae,Anatinae,Anas,Anas laysanensis,Anas laysanensis,Anas laysanensis,Anas laysanensis,Monotypic. Listed as a subspecies of <i>Anas platyrhynchos</i> by Peters (1979) and del Hoyo et al. (1992).,H,,,,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,Defintive Alternate,"green, purple",1,0,0,0,1,0,0,"""Some males show what appears to be faint greenish iridescence on head or neck and usually have slightly upturned central tail feathers; otherwise sexes very similar. In both sexes, speculum green to greenish purple, and legs and feet pale, dull orange, usually brighter in male."" DEFINITIVE ALTERNATE. Male. Head and neck: crown sepia (Color 119), forehead sepia with variable white speckling, but predominately sepia. Hind crown and nape sepia; can be glossed with dark green iridescence in some birds. ",text,1,definitive alternate,green,0,0,0,0,1,0,0,"""Some males show what appears to be faint greenish iridescence on head or neck and usually have slightly upturned central tail feathers; otherwise sexes very similar. In both sexes, speculum green to greenish purple, and legs and feet pale, dull orange, usually brighter in male."" DEFINITIVE ALTERNATIVE ""Female. Head and neck: crown sepia to warm sepia (Color 221A), forehead variously speckled with white. Hind crown and nape sepia, lacking iridescent green gloss seen in males.",text,,43.2,28.9,13.6,11,34.4,198.5,84,114.5,42,86,843.42,Dunning,NA,NO,NA,NA,Wetland,3,1,Carnivore,Aquatic predator,Aquatic,25.75,25.77,25.76,-171.73,1.52
39,250EA983F9CDC3BC,species,Hawaiian Duck,Anseriformes,Anatidae,Anatinae,Anas,Anas wyvilliana,Anas wyvilliana,Anas wyvilliana,Anas wyvilliana,Monotypic. Listed as a subspecies of <i>Anas platyrhynchos</i> by Peters (1979) and del Hoyo et al. (1992).,H,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,green. blue,0,0,0,0,0,0,0,""" In males, the speculum is emerald green to blue (lighting in field may enhance blue tones), bordered anteriorly by black and faint white bars, and distally by black and bold white bars. In female, speculum similar but duller, without anterior black border and with buff trailing edge.""",text,0,,,0,0,0,0,0,0,0,""" In males, the speculum is emerald green to blue (lighting in field may enhance blue tones), bordered anteriorly by black and faint white bars, and distally by black and bold white bars. In female, speculum similar but duller, without anterior black border and with buff trailing edge.""",text,,47.2,33.3,15.8,13.6,34,220,101.8,118.2,46.1,69.8,843.42,Dunning,NA,NO,NA,NA,Riverine,3,1,Omnivore,Omnivore,Generalist,19.57,22.23,20.92,-157.33,4181.09
37,D6F5A788399B36E7,species,Mallard,Anseriformes,Anatidae,Anatinae,Anas,Anas platyrhynchos,Anas platyrhynchos,Anas platyrhynchos,Anas platyrhynchos,Monotypic.,,,,,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,definitive basic,"green, blue, purple",1,1,0,0,1,0,0,"""Male in Definitive Basic (breeding) Plumage has a dark green head, narrow white neck-ring, chestnut-brown breastphoto , brownish gray upperparts, grayish underparts, black rump  and undertail coverts, white outer tail  feathers and strongly recurved black central tail feathers; upperwing has iridescent blue to violet-blue speculumphoto (upperside of secondaries) bordered with white line at leading edge (tips of greater coverts) and trailing edge (tips of secondaries); underwing coverts  white contrasting with pale gray underside of remiges; billphoto yellow to olive; legs and feetphoto orange-red."" ""Male. Head and most of neck metallic green (can have dark violet-blue cast in sunlight); lower neck has white collar that usually is incomplete at nape; upperparts cinnamon to near black, the midportion with mixed coloring and fine dark markings; scapulars mostly light gray, vermiculated dark; rump and uppertail coverts black with dark-blue gloss; four central rectrices (r1–r2 on each side) black and strongly recurved, often forming a complete circle; next pair of rectrices (r3) medium gray; each next outer pair (r4–r8) progressively paler with fewer dark markings until outer pair mostly whitish (see Figure 58 in Pyle [4]). Upperwing lesser, median, and primary coverts and primaries medium dusky gray; greater coverts and inner secondaries (speculum) with bright blue secondary panel bordered on both sides by bold white bars, the outer web of s2 usually with some iridescent bluish, the inner secondaries (s3–s10) apart from the tertials with iridescent blue outer webs, black subterminal bands, and broad white tips (Figure 56 in Pyle [4]), and the medial greater coverts squarish with broad white subterminal bands and black tips (Figure 59 in Pyle [4]);""",text,1,definitive basic,blue,0,0,0,0,1,0,0,"DEFINITVE BASIC ""Upperwing feathers as in Definitive Basic male except lesser, median, and primary coverts browner, the outer webs of s2–s3 only sometimes marked with blue iridescence, and the greater coverts with narrower white subterminal bands (Figure 59 in Pyle [4]); """,text,Shawn Billerman - examine the eclipse plumage,58.5,41,20.8,17.8,40.6,263.4,133.5,129.9,50.7,86.9,843.42,Dunning,NA,NO,NA,NA,Wetland,3,2,Herbivore,Herbivore aquatic,Aquatic,20.46,72.37,51.63,11.04,39707247.47
14591,42CF45FEA3D6D52F,species,Mexican Duck,Anseriformes,Anatidae,Anatinae,Anas,NA,NA,#N/A,Anas diazi,Formerly considered conspecific with Anas platyrhynchos.,,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,all,"green, blue",0,0,0,0,1,0,0,"""In Mexican Duck, both sexes resemble female Mallard in all plumages (Basic in fall through spring, Alternate in summer), overall showing a broken streaky pattern of buff, white, gray, or black on brown feathers, whitish outer tail feathers, contrastingly pale (whitish mottled) belly and undertail coverts, and prominent dark eyeline; upperwing has iridescent blue to violet-blue speculum (upperside of secondaries) bordered with white line at leading edge (tips of greater coverts) and trailing edge (tips of secondaries); underwing coverts white contrasting with pale gray underside of remiges."" DEFINITIVE BASIC ""Upperwing lesser, median, and primary coverts and primaries medium dusky gray; greater coverts and inner secondaries (speculum) with bright blue to greenish-blue secondary panel bordered on both sides by narow white bars, the outer web of s3 usually with some iridescent bluish, the inner secondaries (s3-s10) apart from the tertials with iridescent blue outer webs, black subterminal bands, and narrow white tips (Figure 56 in 1), and the medial greater coverts squarish with medium-broad white subterminal bands, extending proximally along outer web, and black tips (Figure 59 in 1); tertials brown tinged silvery gray, broad, long, and tapering to a fine point.""",text,1,all,"blue, green",0,0,0,0,1,0,0,"""In Mexican Duck, both sexes resemble female Mallard in all plumages (Basic in fall through spring, Alternate in summer), overall showing a broken streaky pattern of buff, white, gray, or black on brown feathers, whitish outer tail feathers, contrastingly pale (whitish mottled) belly and undertail coverts, and prominent dark eyeline; upperwing has iridescent blue to violet-blue speculum (upperside of secondaries) bordered with white line at leading edge (tips of greater coverts) and trailing edge (tips of secondaries); underwing coverts white contrasting with pale gray underside of remiges."" ""Definitive Basic Plumage best separated from Formative Plumage by wing and tail feather criteria: upperwing lesser and median coverts without pale fringes; speculum brighter by sex (Figures 56 and 59 in 1); outer primaries broader, grayer, glossier, and more abraded; tail without notched and abraded juvenile rectrices"" ""Female. Similar to Definitive Basic male except crown, upperparts, and sides of face browner, less grayish; upperwing lesser, median, and primary coverts browner, the outer webs of s2-s3 only sometimes marked with blue iridescence, and the greater coverts with narrower white subterminal bands (Figure 59 in 1); tertials browner with rusty edging and tertial coverts with pale brown tips; underpart feathers with darker centers and broad cinnamon to rusty fringing.""",text,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843.4,AVIBASE,NA,NA,NA,NA,Wetland,2,2,Herbivore,Herbivore aquatic,Aquatic,NA,NA,NA,NA,NA
36,C732CB106EE8BAE8,species,American Black Duck,Anseriformes,Anatidae,Anatinae,Anas,Anas rubripes,Anas rubripes,Anas rubripes,Anas rubripes,Monotypic.,,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,"definitive basic, definitive alternate","blue, purple",0,0,0,0,1,0,0,"DEFINITIVE BASIC ""Speculum iridescent ultramarine-violet; includes all secondaries except outermost one; lateral borders black; innermost secondaries shorter, more rounded than in Alternate plumage."" DEFINITIVE ALTERNATE ""Male. Sepia plumage, especially on anterior body, which contrasts with light head and neck. Typically, no internal markings on feathers on anterior dorsum; lyre-shaped markings on forward sides; flank-feathers unmarked, with cinnamon borders. Crown and upper nape are variable from solid sepia to army brown, narrow streaks, often iridescent green; natal-brown stripe through eye; remainder of head and most of neck from buff-brown to grayish, usually with irregular, fine, natal-brown streaking.""",text,1,definitive basic ,"blue, purple",0,0,0,0,1,0,0,"DEFINITIVE BASIC ""Female. Feathers shorter, with more rounded ends than in Alternate plumage. Head and neck whitish buff, with shorter drab-gray streaks that give washed-out appearance. Feathers on sides and underparts have pale margins, contrasting with plain, van dyke-brown centers; no internal V-marking on breast feathers. Scapulars same as on male. Wing same as on male, except iridescent area does not extend to the most distal 2 or 3 secondaries; innermost secondaries have rounded ends and no cinnamon margin; greater coverts nearly plain.",text,Cayuga duck bred from the American Black Duck is entirely iridescent(M&F),59.4,42,20.4,17,41.9,267.2,136.5,129.2,51.4,73.5,1240.96,Dunning,NA,NO,NA,NA,Wetland,3,2,Omnivore,Herbivore aquatic,Aquatic,34.59,59.56,49.93,-79.67,4118764.61
38,697B933E00311446,species,Mottled Duck,Anseriformes,Anatidae,Anatinae,Anas,Anas fulvigula,Anas fulvigula,Anas fulvigula,Anas fulvigula,,,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,definitive basic,"blue, green, purple",0,0,0,0,1,0,0,"""Speculum is iridescent blue green (may appear iridescent blue, green, or purple depending on angle light), lacks anterior white edge, and lacks or has very thin, posterior white edge."" ""Speculum is iridescent blue green (may appear iridescent blue, green, or purple depending on angle light), lacks anterior white edge, and lacks or has very thin, posterior white edge.""",text,1,definitive basic,"green, black",0,0,0,0,1,0,0,"""Tertials. Blackish brown with a slight greenish black metallic sheen, a very thin buffy brown edge and virtually no interior pattern.""",text,,59.2,42.4,21.9,15.9,40.5,244.5,119.2,125.2,48.8,85.2,843.42,Dunning,NA,NO,NA,NA,Wetland,3,2,Herbivore,Herbivore aquatic,Aquatic,18.57,34.98,28.28,-100.49,1467257.69
45,D2F97D13FC8654A2,species,White-cheeked Pintail,Anseriformes,Anatidae,Anatinae,Anas,Anas bahamensis,Anas bahamensis,Anas bahamensis,Anas bahamensis,,,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,green,0,0,0,0,1,0,0,"""Unmistakable, with white cheek and throat patches contrasting with dark brown crownphoto and nape, with breast and underparts pale brown spotted black, upperparts  medium brown, dark brown and elongated tertials with buff fringes, iridescent green speculum  with narrow black subterminal band and broader buff terminal edge, and pale buff tail  and tail-coverts; red spot  at base of otherwise of dark bluish-grey bill  ; legs and feet dark grey; eyes red to red-brown.""",text,1,,green,0,0,0,0,1,0,0,""" Female  slightly duller especially on crown  and back, with shorter tail and red spot on bill is smaller and less colourful (orange-red) (2).""",text,,41.5,31.8,15,12.8,34.1,205.5,92.3,113.2,44.9,87.2,489.97,Dunning,NA,NO,NA,NA,Wetland,3,2,Omnivore,Herbivore aquatic,Aquatic,-40.02,27.23,-21.2,-62.22,2991584.7
46,705744D97092F6C1,species,Northern Pintail,Anseriformes,Anatidae,Anatinae,Anas,Anas acuta,Anas acuta,Anas acuta,Anas acuta,"Recognized as a monotypic by AOU (1957), Clements (2000), and Howard and Moore (2003). Subspecies <i>Anas acuta acuta, A. a. eatoni</i>, and <i>A. a. ...",,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,Definitive Basic,"green, bronze",0,0,0,0,1,0,0,"""Malephoto unmistakablephoto in breeding plumage, which has chocolate-brown nape, throat and head, contrasting with white stripephoto on neck-sides  and largely grey-vermiculated upperparts and flanks, with foreneck, breast and central underparts  white, becoming yellow-buff ventrally  , black tail-coverts, brownish-gray primaries, grayish-brown wing-coverts  with buff fringes to greater coverts, metallic green to bronze speculum  that becomes blacker inwards and has black subterminal band  and broad white trailing edge, gray underwing  with darker coverts, gray scapulars and tertials with black central stripes, and two central rectrices highly elongated  and slender, black with pale grey fringes."" "" primaries and primary coverts sepia with grayer inner webs and indistinct dusky tips, broader, glossier, and more truncate than juvenile feathers; outer secondaries (wing speculum) partly metallic bronzy greenish to coppery with subterminal black band and white terminal band (Pyle 2008);""",text,1,definitive basic,bronze,0,0,0,0,1,0,0,"""Female has grayish-brown headphoto and neck, finely flecked and mottled darker, slightly paler and finely mottled neck and underparts  , brownish flanks with darker crescentic markings, brownish-gray upperparts with scalloped effect, gray-brown wings with pale tips to greater coverts and duller, and bronze-brown speculum  with broad white trailing edgephoto ; bill duller than male with less obviously dark culmen."" ""; primaries and primary coverts as in male; outer secondaries (wing speculum) with brownish, gray-brown, or partly bronzy or greenish outer web with narrow black subterminal band and broad white tips both webs (Pyle 2008)""",text,,48.1,31.9,14.5,14.8,36.9,256.7,148.4,107.8,57.8,124.7,944.62,Dunning,NA,NO,NA,NA,Wetland,3,3,Herbivore,Herbivore aquatic,Aquatic,38.65,75.28,59.6,26.95,28403500.77
49,BC6C3CCE5C1B5D9B,species,Green-winged Teal,Anseriformes,Anatidae,Anatinae,Anas,Anas crecca,Anas crecca,Anas crecca,Anas crecca,,,,,,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,"definitive basic, definitive alternate","black, green",1,0,0,0,1,0,0,"""Black and metallic green speculumphoto ; bordered by a tan stripe on leading edge and a white stripe on trailing edge. Adult male has cinnamon headphoto with iridescent green stripephoto running through the eye to a small crest at the back bordered buff. Breast pinkish with small black spots"" DEFINITIVE BASIC. ""Speculum green"" DEFINITIVE ALTERNATE. ""Head feathers chestnut with an iridescent green crescent around eye that tapers to a short crest at back of head. Chin patch black. Dorsal feathers off-white with black vermiculation. Scapulars long and black along outer web, forming a black horizontal bar. Breast pinkish cinnamon with black spots. Short, white, vertical bar along sides just below leading edge of folded wing. Sides whitish with black vermiculation as in dorsal feathers. Belly white. Undertail-coverts black with a triangular creamy yellowish patch along each side. Tail dark gray with unnotched feathers. Innermost secondaries and greater coverts of wing gray, with covert adjoining speculum possessing a black band along outer edge.""",text,1,"definitive basic, definitive alternate",green,0,0,0,0,1,0,0,"""Black and metallic green speculumphoto ; bordered by a tan stripe on leading edge and a white stripe on trailing edge"" DEFINITIVE BASIC.  Wing as in male Definitive Basic, but innermost secondaries shorter and broader. Innermost secondaries blackish to olive brown with buffy edges. Secondary-coverts tipped with buff becoming brownish buff toward outer wing. Median upper-coverts more brown than in male, with light buffy edges. Wing-lining and axillars all white."" DEFINITIVE ALTERNATE. ""The secondary next to the speculum has a brown stripe along the outer web.""",text,,35.8,29.6,12.1,11.4,25.9,180.4,96.6,83.8,53.5,61.2,341.89,Dunning,NA,NO,NA,NA,Wetland,3,2,Herbivore,Herbivore aquatic,Aquatic,32,75.29,58.18,22.29,31784516.68
50,1929E1E16E073570,species,Canvasback,Anseriformes,Anatidae,Anatinae,Aythya,Aythya valisineria,Aythya valisineria,Aythya valisineria,Aythya valisineria,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,,,,58.5,37,18.8,13.4,37.9,223.5,93.4,130.1,42,52.8,1202,Dunning,NA,NO,NA,NA,Wetland,3,3,Herbivore,Herbivore aquatic,Aquatic,37.03,69.38,57,-122.37,3654390.23
51,3072CC168280168B,species,Redhead,Anseriformes,Anatidae,Anatinae,Aythya,Aythya americana,Aythya americana,Aythya americana,Aythya americana,Monotypic.,,,,,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,red,1,0,0,0,0,0,0,"""Male. Prealternate I molt incomplete, all feathers replaced except wing. Prealternate I molt begins in fall and Alternate I plumage usually complete by Jan or Feb, when birds are 6.5–8 mo old, but later in some individuals. Alternate I (first winter) plumage similar to but less brilliant than Definitive Alternate (adult) plumage. Head iridescence and vermiculations on flank and scapulars are more subdued than in adults.""",text,0,,,0,0,0,0,0,0,0,,text,Iridescence is described within the Juvenile Alternate I molt but not in the description of adults; Ask Shawn to confirm,49.7,33,18.8,14.6,35.7,218.6,104.6,122.4,46,56,1075.69,Dunning,NA,NO,NA,NA,Wetland,3,3,Herbivore,Herbivore aquatic,Aquatic,18.51,67.18,48.31,-111.33,5111761.27
